SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;ID_ESCOLA;NO_ESCOLA;REDE;VL_APROVACAO_2023_SI_4;VL_APROVACAO_2023_1;VL_APROVACAO_2023_2;VL_APROVACAO_2023_3;VL_APROVACAO_2023_4;VL_INDICADOR_REND_2023;VL_NOTA_MATEMATICA_2023;VL_NOTA_PORTUGUES_2023;VL_NOTA_MEDIA_2023;VL_OBSERVADO_2023
GO;5209101.0;Goiatuba;52058840.0;CENTRO DE ENSINO EM PERIODO INTEGRAL OSEAS BORGES GUIMARAES;Estadual;100;100;100;100;-;1;309.44;316.13;5.768067;5.8
GO;5209101.0;Goiatuba;52058867.0;COLEGIO ESTADUAL ORCALINO FERNANDES EVANGELISTA;Estadual;99;97.6;100;100;-;0.99187;281.78;288.53;4.96641;4.9
GO;5209101.0;Goiatuba;52101169.0;COLEGIO ESTADUAL MARIA DE LOURDES ESTIVALLET TEIXEIRA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5209150.0;Gouvelândia;52067289.0;COLEGIO ESTADUAL JOSE RODRIGUES MORENO;Estadual;99.3;97.8;100;100;-;0.992558;265.99;271.64;4.491796;4.5
GO;5209200.0;Guapó;52038483.0;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSORA LIODOSIA SERRA RAMOS;Estadual;100;100;100;100;-;1;260.23;274.89;4.45955;4.5
GO;5209200.0;Guapó;52038521.0;COLEGIO ESTADUAL DE POSSELANDIA;Estadual;100;100;100;100;-;1;285.6;263.58;4.646559;4.6
GO;5209200.0;Guapó;52038530.0;COLEGIO ESTADUAL DEPUTADO JOSE DE ASSIS;Estadual;100;100;100;100;-;1;276.29;252.87;4.355471;4.4
GO;5209200.0;Guapó;52038556.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DOUTOR JOSE FELICIANO FERREIRA;Estadual;100;100;100;100;-;1;292.28;299.76;5.281996;5.3
GO;5209291.0;Guaraíta;52016790.0;COLEGIO ESTADUAL GEORGINA RODRIGUES COELHO;Estadual;100;100;100;100;-;1;269.11;266.27;4.455227;4.5
GO;5209408.0;Guarani de Goiás;52041247.0;COLEGIO ESTADUAL VICENTE JOSE VALENTE;Estadual;100;100;100;100;-;1;269.98;265.32;4.453224;4.5
GO;5209408.0;Guarani de Goiás;52041255.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO ELIAS PEREIRA DE SOUZA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5209457.0;Guarinos;52016900.0;COLEGIO ESTADUAL MANOEL OLIVEIRA PENA;Estadual;100;100;100;100;-;1;293.22;281.94;5.028431;5
GO;5209606.0;Heitoraí;52022560.0;COLEGIO ESTADUAL DOM ABEL;Estadual;93.2;90.7;91.9;97.6;-;0.933049;255.65;258.2;4.145374;3.9
GO;5209705.0;Hidrolândia;52038734.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO ADEMAR ALVES DE SOUZA;Estadual;95;90.8;97.3;98;-;0.952539;ND;ND;-;-
GO;5209705.0;Hidrolândia;52038742.0;COLEGIO ESTADUAL DEPUTADO MANOEL MENDONCA;Estadual;84.2;81.5;77.1;97.3;-;0.844652;276.81;277.83;4.736427;4
GO;5209705.0;Hidrolândia;52038793.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS CEPMG PROFESSORA AUGUSTA MACHADO;Estadual;97.6;96.2;98.6;98.3;-;0.976882;280.48;303.76;5.176145;5.1
GO;5209705.0;Hidrolândia;52096068.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO GERALDO BATISTA DE OLIVEIRA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5209705.0;Hidrolândia;52100901.0;IFGOIANO - CAMPUS HIDROLANDIA;Federal;-;-;-;-;-;-;-;-;-;-
GO;5209804.0;Hidrolina;52017109.0;COLEGIO ESTADUAL ALFREDO NASSER;Estadual;100;100;100;100;-;1;ND;ND;-;-
GO;5209903.0;Iaciara;52041450.0;COLEGIO ESTADUAL JOAQUIM VIEIRA DE BRITO;Estadual;99.7;99.2;100;100;-;0.997319;260.39;259.07;4.224971;4.2
GO;5209903.0;Iaciara;52041506.0;CENTRO DE ENSINO EM PERIODO INTEGRAL RAIMUNDO ROCHA RIBEIRO;Estadual;100;100;100;100;-;1;260.44;250.71;4.100523;4.1
GO;5209937.0;Inaciolândia;52059243.0;COLEGIO ESTADUAL PERILO RODRIGUES DE MOURA;Estadual;99;97.6;100;100;-;0.99187;290.96;286.53;5.065402;5
GO;5209952.0;Indiara;52056465.0;COLEGIO ESTADUAL VALERIANO ALVES DE OLIVEIRA;Estadual;99;99.3;98.5;99.1;-;0.989655;277.67;277.51;4.743715;4.7
GO;5209952.0;Indiara;52056503.0;CENTRO DE ENSINO EM PERIODO INTEGRAL VALERIANO DE BARROS;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5210000.0;Inhumas;52022706.0;CENTRO DE ENSINO EM PERIODO INTEGRAL ARY RIBEIRO VALADAO FILHO;Estadual;100;100;100;100;-;1;295.33;294.03;5.239054;5.2
GO;5210000.0;Inhumas;52022722.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS MANOEL VILAVERDE;Estadual;99.4;98.8;99.4;100;-;0.993976;292.68;294.82;5.213661;5.2
GO;5210000.0;Inhumas;52022730.0;COLEGIO ESTADUAL RUI BARBOSA;Estadual;99.6;98.9;100;100;-;0.996306;284.58;283.73;4.933879;4.9
GO;5210000.0;Inhumas;52105202.0;IFG - CAMPUS INHUMAS;Federal;-;-;-;-;-;-;-;-;-;-
GO;5210109.0;Ipameri;52065952.0;COLEGIO ESTADUAL PROFESSOR EDUARDO MANCINI;Estadual;100;100;100;100;-;1;275.91;289.19;4.893846;4.9
GO;5210109.0;Ipameri;52066010.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS JOSE PIO DE SANTANA;Estadual;96.7;97.7;94.2;100;-;0.972412;283.29;286.23;4.953187;4.8
GO;5210109.0;Ipameri;52066070.0;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR CESAR AUGUSTO CEVA;Estadual;96.3;93.9;95.2;100;-;0.962963;319.35;324.79;6.036893;5.8
GO;5210109.0;Ipameri;52072100.0;COLEGIO ESTADUAL RODOLFO BRAZ DE QUEIROZ;Estadual;98.1;96.6;98.4;100;-;0.983137;270.65;267.6;4.496766;4.4
GO;5210109.0;Ipameri;52100910.0;IF GOIANO - CAMPUS IPAMERI;Federal;98.8;97.1;100;100;-;0.990143;294.61;300.32;5.323104;5.3
GO;5210158.0;Ipiranga de Goiás;52015386.0;COLEGIO ESTADUAL SETE DE SETEMBRO;Estadual;100;100;100;100;-;1;308.43;293.41;5.413762;5.4
GO;5210208.0;Iporá;52027074.0;COLEGIO ESTADUAL ELIAS DE ARAUJO ROCHA;Estadual;98;94.4;100;100;-;0.980609;272.17;284.56;4.772007;4.7
GO;5210208.0;Iporá;52027082.0;CENTRO DE ENSINO EM PERIODO INTEGRAL OSORIO RAIMUNDO DE LIMA;Estadual;100;100;100;100;-;1;309.04;306.19;5.613646;5.6
GO;5210208.0;Iporá;52027139.0;CENTRO ESTADUAL DE EDUCACAO DE JOVENS E ADULTOS DOM BOSCO;Estadual;98.9;100;96.8;100;-;0.989101;269.47;268.96;4.500553;4.5
GO;5210208.0;Iporá;52027147.0;COLEGIO ESTADUAL EDMO TEIXEIRA;Estadual;99.5;98.4;100;100;-;0.994609;280.14;281.85;4.843376;4.8
GO;5210208.0;Iporá;52072088.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS ARISTON GOMES DA SILVA;Estadual;98.5;95.3;100;100;-;0.983827;295.85;297.26;5.294711;5.2
GO;5210208.0;Iporá;52096408.0;IFGOIANO - CAMPUS IPORA;Federal;86.9;75;93.2;96.5;-;0.871443;ND;ND;-;-
GO;5210307.0;Israelândia;52027570.0;COLEGIO ESTADUAL MARIA BARRETO;Estadual;97.9;100;92.3;100;-;0.972944;284.33;272.5;4.762254;4.6
GO;5210406.0;Itaberaí;52023389.0;CENTRO DE ENSINO EM PERIODO INTEGRAL HONESTINO MONTEIRO GUIMARAES;Estadual;97.4;97;96.3;100;-;0.977406;260.64;264.21;4.305428;4.2
GO;5210406.0;Itaberaí;52023443.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS BENEDITO PINHEIRO DE ABREU;Estadual;100;100;100;100;-;1;310.87;309.43;5.687852;5.7
GO;5210406.0;Itaberaí;52023532.0;COLEGIO ESTADUAL ROCHA LIMA;Estadual;99.2;97.1;100;100;-;0.990143;252.85;252.17;4.015778;4
GO;5210406.0;Itaberaí;52023575.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO SANTA RITA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5210406.0;Itaberaí;52069060.0;COLEGIO ESTADUAL PRE VESTIBULAR DE ITABERAI;Estadual;99.2;98.8;99.2;100;-;0.993308;274.98;288.15;4.865216;4.8
GO;5210562.0;Itaguari;52024040.0;COLEGIO ESTADUAL D GENOVEVA REZENDE CARNEIRO;Estadual;96.2;94;96.7;98.3;-;0.963005;279.6;262.34;4.543726;4.4
GO;5210604.0;Itaguaru;52024164.0;COLEGIO ESTADUAL ARTUR DA COSTA E SILVA;Estadual;100;100;100;100;-;1;293.67;285.75;5.091787;5.1
GO;5210802.0;Itajá;52067351.0;COLEGIO ESTADUAL PRESIDENTE CASTELO BRANCO;Estadual;97;94.2;97.9;100;-;0.973071;284.53;276.64;4.827039;4.7
GO;5210901.0;Itapaci;52017303.0;COLEGIO ASSUNCAO;Privada;-;-;-;-;-;-;-;-;-;-
GO;5210901.0;Itapaci;52017311.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS GERALDA ANDRADE MARTINS;Estadual;100;100;100;100;-;1;299.08;288.66;5.211334;5.2
GO;5210901.0;Itapaci;52017320.0;COLEGIO ESTADUAL LUIZ ALVES MACHADO;Estadual;100;100;100;100;-;1;305.33;286.54;5.267378;5.3
GO;5210901.0;Itapaci;52017354.0;CENTRO DE ENSINO EM PERIODO INTEGRAL SANTA TEREZINHA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5211008.0;Itapirapuã;52003442.0;COLEGIO ESTADUAL ILIDIA MARIA PERILLO CAIADO;Estadual;100;100;100;100;-;1;262.39;263.87;4.324917;4.3
GO;5211008.0;Itapirapuã;52003752.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO MARECHAL RIBAS JUNIOR;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5211206.0;Itapuranga;52017575.0;COLEGIO ESTADUAL DE ITAPURANGA;Estadual;90.2;87.8;88.9;95.5;-;0.906089;278.7;291.15;4.962373;4.5
GO;5211206.0;Itapuranga;52017583.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DEPUTADO JOSE ALVES DE ASSIS;Estadual;99.7;99.2;100;100;-;0.997319;318.72;312.67;5.846607;5.8
GO;5211206.0;Itapuranga;52017664.0;CENTRO DE ENSINO EM PERIODO INTEGRAL JOSE PEREIRA DE FARIA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5211206.0;Itapuranga;52017737.0;COLEGIO ESTADUAL VILA SAO JOSE;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5211206.0;Itapuranga;52018164.0;COLEGIO ESTADUAL FARNESE RABELO;Estadual;100;100;100;100;-;1;261.88;248.29;4.08452;4.1
GO;5211305.0;Itarumã;52067459.0;COLEGIO ESTADUAL COELHO NETO;Estadual;87.2;87.1;88.4;86.3;-;0.872581;272.3;273.45;4.607515;4
GO;5211404.0;Itauçu;52024369.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DE ITAUCU;Estadual;97.7;98.5;95.1;100;-;0.978233;289.87;291.54;5.125093;5
GO;5211503.0;Itumbiara;52059332.0;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM VELOSO;Estadual;100;100;100;100;-;1;ND;ND;-;-
GO;5211503.0;Itumbiara;52059340.0;CENTRO DE ENSINO EM PERIODO INTEGRAL DOUTOR MENEZES JUNIOR;Estadual;100;100;100;100;-;1;284.51;287.65;4.991579;5
GO;5211503.0;Itumbiara;52059464.0;CENTRO DE ENSINO EM PERIODO INTEGRAL ADONIRO MARTINS DE ANDRADE;Estadual;100;100;100;100;-;1;273.94;295.97;4.967675;5
GO;5211503.0;Itumbiara;52059472.0;COLEGIO ESTADUAL DAMORES DO AMARAL MEDEIROS;Estadual;100;100;100;100;-;1;ND;ND;-;-
GO;5211503.0;Itumbiara;52059502.0;CENTRO DE ENSINO EM PERIODO INTEGRAL DOUTOR JOSE FELICIANO FERREIRA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5211503.0;Itumbiara;52059545.0;COLEGIO ESTADUAL FELIX DE ALMEIDA;Estadual;100;100;100;100;-;1;280.34;283.6;4.872383;4.9
GO;5211503.0;Itumbiara;52059553.0;COLEGIO ESTADUAL GENERAL CUNHA MATOS;Estadual;98.6;98.4;98.8;98.7;-;0.98633;ND;ND;-;-
GO;5211503.0;Itumbiara;52059588.0;ESCOLA ESTADUAL JOSE FLAVIO SOARES;Estadual;100;100;100;100;-;1;280.31;278.69;4.798458;4.8
GO;5211503.0;Itumbiara;52059626.0;COLEGIO ESTADUAL SEBASTIAO XAVIER;Estadual;98;95.8;100;100;-;0.985597;285.11;283.16;4.93279;4.9
GO;5211503.0;Itumbiara;52059910.0;COLEGIO ESTADUAL EMILIA MARIA GUIMARAES;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5211503.0;Itumbiara;52083632.0;COLEGIO OLIVEIRA SILVA;Privada;-;-;-;-;-;-;-;-;-;-
GO;5211503.0;Itumbiara;52088413.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DIONARIA ROCHA;Estadual;100;100;100;100;-;1;314.43;315.22;5.824528;5.8
GO;5211503.0;Itumbiara;52096300.0;ESCOLA SESI ITUMBIARA;Privada;-;-;-;-;-;-;-;-;-;-
GO;5211503.0;Itumbiara;52202372.0;IFG - CAMPUS ITUMBIARA;Federal;-;-;-;-;-;-;-;-;-;-
GO;5211602.0;Ivolândia;52027678.0;COLEGIO ESTADUAL ANTENOR PADILHA;Estadual;100;100;100;100;-;1;306.62;299.47;5.479059;5.5
GO;5211701.0;Jandaia;52056635.0;COLEGIO ESTADUAL JOSE DE FARIAS CAMPOS SOBRINHO;Estadual;100;100;100;100;-;1;274.77;281.72;4.766009;4.8
GO;5211800.0;Jaraguá;52024610.0;COLEGIO ESTADUAL DIOGENES DE CASTRO RIBEIRO;Estadual;96.2;94.8;96.3;97.6;-;0.962197;277.23;275.89;4.713284;4.5
GO;5211800.0;Jaraguá;52024628.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS SILVIO DE CASTRO RIBEIRO;Estadual;100;100;100;100;-;1;304.98;296.94;5.418151;5.4
GO;5211800.0;Jaraguá;52024741.0;CENTRO DE ENSINO EM PERIODO INTEGRAL SAO JOSE;Estadual;100;100;100;100;-;1;320.78;289.79;5.533025;5.5
GO;5211909.0;Jataí;52052524.0;CENTRO DE ENSINO EM PERIODO INTEGRAL JOAO ROBERTO MOREIRA;Estadual;96.5;96.3;93.9;98.6;-;0.962284;290.24;291.06;5.123104;4.9
GO;5211909.0;Jataí;52052532.0;COLEGIO ESTADUAL MARCONDES DE GODOY;Estadual;100;100;100;100;-;1;286.75;295.47;5.140105;5.1
GO;5211909.0;Jataí;52052540.0;COLEGIO DA POLICIA MILITAR DE GOIAS NESTORIO RIBEIRO;Estadual;97.6;94.6;97.8;100;-;0.97416;310.2;306.09;5.628441;5.5
GO;5211909.0;Jataí;52052613.0;COLEGIO ESTADUAL ALCANTARA DE CARVALHO;Estadual;99.1;98.4;99.1;100;-;0.991623;268.98;266.64;4.45894;4.4
GO;5211909.0;Jataí;52052630.0;COLEGIO ESTADUAL FREI DOMINGOS;Estadual;100;100;100;100;-;1;258.48;259.43;4.203534;4.2
GO;5211909.0;Jataí;52052656.0;CENTRO DE ENSINO EM PERIODO INTEGRAL JOSE FELICIANO FERREIRA;Estadual;98.4;98;97.8;100;-;0.985901;298.28;294.87;5.293062;5.2
GO;5211909.0;Jataí;52052664.0;COLEGIO ESTADUAL JOSE MANOEL VILELA;Estadual;100;100;100;100;-;1;277.75;290.33;4.936755;4.9
GO;5211909.0;Jataí;52052680.0;CENTRO DE ENSINO EM PERIODO INTEGRAL SERAFIM DE CARVALHO;Estadual;100;100;100;100;-;1;288.75;290.69;5.096638;5.1
GO;5211909.0;Jataí;52053210.0;ESCOLA ESTADUAL WASHINGTON BARROS FRANCA;Estadual;99.2;100;100;97.6;-;0.99187;268.96;273.29;4.55821;4.5
GO;5211909.0;Jataí;52053245.0;IFG - CAMPUS JATAI;Federal;-;-;-;-;-;-;-;-;-;-
GO;5211909.0;Jataí;52090388.0;CENTRO EDUCACIONAL IMPACTO LTDA- COLEGIO EXITO;Privada;-;-;-;-;-;-;-;-;-;-
GO;5211909.0;Jataí;52108724.0;COLEGIO ESTADUAL PROFESSORA TAIS SANTOS NEVES CARVALHO;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212006.0;Jaupaci;52027783.0;COLEGIO ESTADUAL GETULIO VARGAS;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212055.0;Jesúpolis;52025411.0;COLEGIO ESTADUAL CANDIDO DIAS;Estadual;95.7;100;93.9;94.4;-;0.96022;285.2;301.73;5.212048;5
GO;5212105.0;Joviânia;52059944.0;CENTRO DE ENSINO EM PERIODO INTEGRAL ELOI PEREIRA MARTINS;Estadual;100;100;100;100;-;1;303.92;291.09;5.315688;5.3
GO;5212204.0;Jussara;52003787.0;CENTRO DE ENSINO EM PERIODO INTEGRAL DOM BOSCO;Estadual;100;100;100;100;-;1;298.17;314.7;5.588373;5.6
GO;5212204.0;Jussara;52003833.0;COLEGIO ESTADUAL JANDIRA PONCIANO DOS PASSOS;Estadual;96.3;97.7;96.9;94;-;0.961735;251.43;245.36;3.893888;3.7
GO;5212204.0;Jussara;52003850.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS MARIA TEREZA GARCIA NETA BENTO;Estadual;100;100;100;100;-;1;310.68;304.52;5.61168;5.6
GO;5212204.0;Jussara;52003868.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO DOUTOR RUI BARBOSA DA SILVA;Estadual;100;100;100;100;-;1;302.92;291.17;5.302841;5.3
GO;5212253.0;Lagoa Santa;52067343.0;COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS;Estadual;98.3;100;95.5;100;-;0.984536;ND;ND;-;-
GO;5212303.0;Leopoldo de Bulhões;52039005.0;CENTRO DE ENSINO EM PERIODO INTEGRAL SALIM AFIUNE;Estadual;99.6;100;98.6;100;-;0.995289;284.44;275.81;4.81335;4.8
GO;5212303.0;Leopoldo de Bulhões;52039030.0;COLEGIO ESTADUAL GERALDA LUZIA VECCI;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52047210.0;COLEGIO ESTADUAL PROFESSOR ANTONIO VALDIR RORIZ;Estadual;99.7;99.7;99.2;100;-;0.996322;271.82;282.59;4.7376;4.7
GO;5212501.0;Luziânia;52047270.0;COLEGIO ESTADUAL PROFESSOR ANTONIO MARCO DE ARAUJO;Estadual;99.1;98;99.5;100;-;0.991594;269.85;263.08;4.417866;4.4
GO;5212501.0;Luziânia;52047318.0;COLEGIO ESTADUAL PROFESSORA MARIA PEREIRA VASCONCELOS;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52047458.0;COLEGIO ESTADUAL CONEGO RAMIRO;Estadual;100;100;100;100;-;1;269.71;272.38;4.555121;4.6
GO;5212501.0;Luziânia;52047474.0;COLEGIO ESTADUAL EPAMINONDAS RORIZ;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52047504.0;COLEGIO ESTADUAL PADRE DARIO DE ROMEDIS;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52047512.0;COLEGIO ESTADUAL POSTO IPE;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52047539.0;COLEGIO ESTADUAL PROFESSOR JOSE CARNEIRO FILHO;Estadual;99;98.3;99;100;-;0.990951;277.52;281.53;4.801788;4.8
GO;5212501.0;Luziânia;52047547.0;COLEGIO ESTADUAL PROFESSORA LOURDES DE OLIVEIRA SAMPAIO;Estadual;96.8;94.4;99.2;98.5;-;0.9732;268.36;273.3;4.549933;4.4
GO;5212501.0;Luziânia;52048730.0;COLEGIO ESTADUAL MINGONE;Estadual;99.5;100;100;98.4;-;0.994609;258.18;278.07;4.478362;4.5
GO;5212501.0;Luziânia;52069095.0;COLEGIO ESTADUAL PROFESSORA HELENA LUZIA RODRIGUES DE QUEIROZ;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52069109.0;COLEGIO ESTADUAL MARIA LUIZA DA SILVA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52073513.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO VALDERI SANTOS;Estadual;98.8;100;96.8;100;-;0.989101;295.84;273.44;4.937984;4.9
GO;5212501.0;Luziânia;52076830.0;COLEGIO ESTADUAL VASCO DOS REIS GONCALVES;Estadual;98.8;96.9;100;100;-;0.989449;290.1;299.5;5.247485;5.2
GO;5212501.0;Luziânia;52076849.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO NAIR TIECHER;Estadual;100;100;100;100;-;1;268.59;274.82;4.575918;4.6
GO;5212501.0;Luziânia;52076857.0;COLEGIO ESTADUAL OSFAYA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52076865.0;COLEGIO ESTADUAL REINALDO CANDIDO DE ARAUJO;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52077039.0;COLEGIO ESTADUAL CECILIA MEIRELES;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52079023.0;COLEGIO ESTADUAL PADRE JOSE BAZZON;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52082458.0;CENTRO DE ENSINO EM PERIODO INTEGRAL ESTER DA CUNHA PERES;Estadual;100;100;100;100;-;1;270.73;287.71;4.798938;4.8
GO;5212501.0;Luziânia;52082474.0;COLEGIO ESTADUAL CORACAO DE MARIA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52082482.0;COLEGIO ESTADUAL JARDIM ZULEIKA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52084485.0;COLEGIO ESTADUAL ABIGAIL BRASIL DA SILVEIRA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52088731.0;COLEGIO ESTADUAL DA POLICIA MILITAR DO ESTADO DE GOIAS MARIA DABADIA GOMES MEIRELES SHINOHARA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52092186.0;COLEGIO ESTADUAL DONA TORINHA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52095550.0;COLEGIO CAMPOS DO SABER;Privada;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52096483.0;IFG - CAMPUS LUZIANIA;Federal;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52103099.0;COLEGIO ESTADUAL DELFINO OCLECIO MACHADO;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52103102.0;CENTRO DE ENSINO EM PERIODO INTEGRAL HELIO RODRIGUES DE QUEIROZ;Estadual;100;100;100;100;-;1;298.81;300.04;5.377901;5.4
GO;5212501.0;Luziânia;52103110.0;CENTRO DE ENSINO EM PERIODO INTEGRAL OSVALDO DA COSTA MEIRELES;Estadual;100;100;100;100;-;1;300.13;310.08;5.546739;5.5
GO;5212501.0;Luziânia;52104095.0;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS ELY DA SILVA BRAZ;Estadual;99.5;98.7;100;100;-;0.995629;279.7;295.13;5.035999;5
GO;5212501.0;Luziânia;52109321.0;COLEGIO ESTADUAL HELIO RORIZ;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212501.0;Luziânia;52116409.0;CENTRO DE ENSINO EM PERIODO INTEGRAL MARIA ABADIA SALOMAO;Estadual;100;100;100;100;-;1;280.46;280.52;4.82796;4.8
GO;5212600.0;Mairipotaba;52060004.0;COLEGIO ESTADUAL ANGELO URZEDA;Estadual;100;100;100;100;-;1;265.03;279.34;4.593582;4.6
GO;5212709.0;Mambaí;52041689.0;COLEGIO ESTADUAL SEBASTIAO MOREIRA DA SILVEIRA;Estadual;99.7;99.3;100;100;-;0.997656;262.66;267.77;4.387092;4.4
GO;5212808.0;Mara Rosa;52007022.0;CENTRO DE ENSINO EM PERIODO INTEGRAL PRESIDENTE CASTELO BRANCO;Estadual;100;100;100;100;-;1;292.24;292.3;5.169757;5.2
GO;5212808.0;Mara Rosa;52007049.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO AMAROLANDIA;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212808.0;Mara Rosa;52007073.0;COLEGIO ESTADUAL PROFESSOR JULIO CAVALCANTI;Estadual;100;100;100;100;-;1;273.77;270.86;4.589389;4.6
GO;5212907.0;Marzagão;52060039.0;CENTRO DE ENSINO EM PERIODO INTEGRAL RAULINA DA FONSECA PASCOAL;Estadual;100;100;100;100;-;1;324.13;329.52;6.174836;6.2
GO;5212956.0;Matrinchã;52004260.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO ALCIDE CELSO RAMOS JUBE;Estadual;-;-;-;-;-;-;-;-;-;-
GO;5212956.0;Matrinchã;52004279.0;COLEGIO ESTADUAL ARTHUR DA COSTA E SILVA;Estadual;100;100;100;100;-;1;246.84;263.43;4.099931;4.1
GO;5213004.0;Maurilândia;52053296.0;COLEGIO ESTADUAL SEBASTIAO ALVES FERREIRA;Estadual;100;100;100;100;-;1;275.1;274.16;4.65747;4.7
GO;5213053.0;Mimoso de Goiás;52049183.0;COLEGIO ESTADUAL TIRADENTES;Estadual;100;100;100;100;-;1;ND;ND;-;-
GO;5213087.0;Minaçu;52007642.0;COLEGIO SESI SAMA;Privada;-;-;-;-;-;-;-;-;-;-
GO;5213087.0;Minaçu;52007669.0;COLEGIO ESTADUAL JOAQUIM THOME DE ALMEIDA;Estadual;98.8;98.9;98;99.3;-;0.987303;272.7;273.13;4.608343;4.5
GO;5213087.0;Minaçu;52007715.0;CENTRO DE ENSINO EM PERIODO INTEGRAL MINISTRO SANTIAGO DANTAS;Estadual;100;100;100;100;-;1;302.24;285.92;5.214698;5.2
GO;5213087.0;Minaçu;52008312.0;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO SANTO ANTONIO DE CANA BRAVA;Estadual;100;100;100;100;-;1;270.96;270.05;4.537797;4.5
GO;5213103.0;Mineiros;52053377.0;COLEGIO ESTADUAL DEPUTADO JOSE ALVES DE ASSIS;Estadual;97.5;98.2;95.6;99.3;-;0.976752;284.48;291.06;5.042205;4.9
GO;5213103.0;Mineiros;52053385.0;CENTRO DE ENSINO EM PERIODO INTEGRAL POLIVALENTE ANTONIO CARLOS PANIAGO;Estadual;99.1;97.9;100;100;-;0.992901;313.96;313.78;5.79637;5.8
GO;5213103.0;Mineiros;52053431.0;COLEGIO ESTADUAL ARQUILINO ALVES DE BRITO;Estadual;-;-;-;-;-;-;-;-;-;-
